,Anon. ID,Q1,Q2_total,Q2s_1,Q2s_2,Q2s_3,Q2s_4,Q2s_5,Q2s_6,Q2s_7,Q2s_8,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1083,51664,6,4,1,0,3,0,0,0,0,0,7,0,5,5,0,0,5,5,0,5,5,5,5
1084,47571,2,1,1,0,0,0,0,0,0,0,4,5,2,2,1,1,5,3,1,3,1,2,3
1085,6612,5,21,1,2,3,4,5,6,0,0,5,5,2,5,5,5,5,5,2,2,5,3,0
1086,76246,2,2,0,2,0,0,0,0,0,0,3,0,3,0,5,2,3,3,3,0,2,3,3
1087,55768,6,1,1,0,0,0,0,0,0,0,2,3,0,3,2,2,3,0,5,0,5,0,2
1088,2520,3,3,1,2,0,0,0,0,0,0,0,3,3,3,3,3,3,0,3,3,3,3,3
1089,63962,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
1090,51675,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,0,2,2,0,0
1091,6620,1,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,2,3,1,3,3,3,3
1092,76254,7,23,1,2,3,4,5,0,0,8,3,5,5,5,0,0,5,5,1,5,5,0,0
1093,96738,2,2,0,2,0,0,0,0,0,0,2,1,0,3,0,0,2,1,1,1,2,1,3
1094,2532,6,15,1,2,0,4,0,0,0,8,4,0,5,0,0,0,5,5,0,5,0,5,5
1095,51684,2,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1096,2534,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,2,2,2,3,3,3
1097,88552,5,1,1,0,0,0,0,0,0,0,1,5,3,3,3,3,0,3,3,3,3,3,0
1098,92651,3,12,1,0,3,0,0,0,0,8,4,3,1,5,1,1,3,5,0,3,1,3,5
1099,6635,1,7,0,0,0,0,0,0,7,0,6,5,0,5,3,2,3,2,2,2,2,2,2
1100,6636,2,26,1,2,0,4,5,6,0,8,6,5,5,5,5,5,5,5,5,5,5,5,5
1101,84462,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,18927,2,1,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,5,1,1,2,1,2
1103,96750,2,10,1,2,3,4,0,0,0,0,2,3,3,3,1,0,2,0,0,2,3,3,2
1104,51698,3,23,0,0,3,0,5,0,7,8,7,5,5,5,5,5,0,5,5,5,5,5,5
1105,96754,6,6,0,0,0,0,0,6,0,0,4,0,2,1,3,0,5,5,0,3,0,2,2
1106,47605,6,16,1,2,3,4,0,6,0,0,3,5,5,5,5,0,5,5,2,5,5,5,5
1107,96759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,6649,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
1109,84477,2,17,1,2,3,4,0,0,7,0,1,3,3,3,2,2,3,5,0,2,3,2,3
1110,2557,3,8,1,0,3,4,0,0,0,0,4,5,5,5,5,5,5,5,5,0,0,5,0
1111,27137,6,6,1,0,0,0,5,0,0,0,2,0,2,5,0,3,3,1,3,3,3,5,3
1112,96772,2,5,1,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,1,0
1113,68107,3,28,1,2,3,4,5,6,7,0,4,5,5,5,5,2,5,5,2,2,5,5,0
1114,31243,2,9,0,0,0,4,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
1115,2573,6,3,1,2,0,0,0,0,0,0,3,0,5,5,5,0,5,5,0,5,5,5,5
1116,31247,3,10,1,2,3,4,0,0,0,0,3,2,3,5,2,2,0,2,2,5,3,2,2
1117,84498,2,36,1,2,3,4,5,6,7,8,4,5,3,5,0,0,5,0,0,2,0,2,0
1118,80408,2,21,1,2,3,4,5,6,0,0,2,5,3,5,0,0,5,0,0,0,0,2,0
1119,35355,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1
1120,64029,1,4,1,0,3,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2
1121,2590,2,6,1,2,3,0,0,0,0,0,6,3,3,3,0,3,0,3,3,3,3,3,3
1122,64033,6,21,1,2,3,4,5,6,0,0,2,5,0,5,5,0,5,5,0,2,0,0,5
1123,31275,3,12,0,0,0,0,5,0,7,0,4,3,2,3,0,2,0,3,5,2,0,3,2
1124,47671,2,6,1,0,0,0,5,0,0,0,3,5,5,5,0,0,5,5,0,3,5,5,3
1125,23096,2,1,1,0,0,0,0,0,0,0,0,3,3,0,2,3,3,0,3,3,2,3,3
1126,6714,3,15,1,2,3,4,5,0,0,0,2,5,2,0,3,3,3,5,3,3,2,5,0
1127,96829,2,3,0,0,3,0,0,0,0,0,1,5,0,0,0,0,2,5,0,0,0,0,0
1128,39485,4,17,1,0,3,0,0,6,7,0,4,3,3,3,3,3,5,5,3,5,3,3,3
1129,96831,2,21,1,2,3,4,5,6,0,0,3,3,3,5,0,3,5,5,0,0,0,5,0
1130,96830,2,10,1,2,3,4,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,3
1131,6720,5,4,1,0,3,0,0,0,0,0,3,3,3,0,0,3,3,3,3,0,5,5,5
1132,6731,1,18,1,2,0,0,0,0,7,8,3,3,2,2,2,2,2,2,2,2,2,2,2
1133,2639,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,39507,3,14,1,0,3,4,0,6,0,0,4,5,3,3,3,3,3,5,3,3,3,3,3
1135,76372,7,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,0,1,1,2,1,0
1136,6745,3,24,0,2,3,4,0,0,7,8,3,0,0,5,5,5,0,5,0,5,5,5,0
1137,51804,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,3,3,5,1,2
1138,6753,2,2,0,2,0,0,0,0,0,0,2,3,3,0,3,3,0,3,3,3,0,2,3
1139,47719,5,14,1,2,0,4,0,0,7,0,3,2,2,0,0,0,2,0,3,2,0,2,0
1140,31336,6,21,1,2,3,4,5,6,0,0,5,0,0,5,0,0,5,5,5,0,5,5,5
1141,6764,6,16,1,2,3,4,0,6,0,0,3,5,5,3,2,2,5,5,1,3,5,5,5
1142,96882,2,7,1,2,0,4,0,0,0,0,3,3,3,5,0,0,3,5,3,5,3,3,3
1143,84594,5,1,1,0,0,0,0,0,0,0,2,5,0,0,0,3,5,5,3,5,0,3,5
1144,84603,6,36,1,2,3,4,5,6,7,8,4,5,5,0,2,2,0,0,0,5,5,5,5
1145,6787,2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1146,35460,6,28,1,2,3,4,5,6,7,0,2,5,5,5,0,0,0,5,3,2,0,5,5
1147,92807,2,8,1,0,3,4,0,0,0,0,0,0,1,3,1,1,0,0,1,1,1,3,1
1148,10888,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,5,3,5
1149,64138,3,16,1,2,3,4,0,6,0,0,2,5,0,0,0,1,0,5,0,2,0,0,5
1150,84621,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1151,96913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,6804,6,29,1,2,3,4,5,6,0,8,7,5,5,5,5,5,5,0,3,5,5,3,5
1153,35477,1,3,0,0,3,0,0,0,0,0,1,1,3,1,2,2,3,3,3,2,2,1,1
1154,96919,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,2,0,1,2,1,2
1155,6806,2,7,1,2,0,4,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0
1156,96921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,96920,4,6,0,0,0,0,0,6,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
1158,96923,1,6,0,0,0,0,0,6,0,0,4,3,0,3,3,3,3,3,3,2,2,2,2
1159,96922,6,3,0,0,3,0,0,0,0,0,1,0,2,0,3,3,1,0,0,3,2,2,0
1160,96925,2,7,0,0,0,0,0,0,7,0,2,5,3,0,0,5,0,3,0,0,0,0,0
1161,96924,3,7,0,0,0,0,0,0,7,0,4,0,2,0,0,2,2,3,0,2,3,3,3
1162,27293,2,10,1,2,3,4,0,0,0,0,2,3,2,2,2,2,3,0,0,3,0,2,0
1163,96927,2,1,1,0,0,0,0,0,0,0,3,0,2,0,2,2,0,5,0,2,5,1,0
1164,76447,2,5,1,0,0,4,0,0,0,0,3,5,0,5,0,0,5,5,2,1,0,0,5
1165,92830,2,29,0,2,3,4,5,0,7,8,4,5,0,3,0,3,0,5,0,0,3,0,5
1166,96929,3,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0,2
1167,96928,3,10,1,2,3,4,0,0,0,0,4,5,0,3,0,0,3,5,2,0,5,2,3
1168,96931,3,25,1,2,0,4,5,6,7,0,3,5,5,5,5,5,5,5,2,2,5,2,5
1169,76451,5,16,1,2,3,4,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
1170,96930,3,21,1,2,3,4,5,6,0,0,1,5,5,5,5,3,5,5,5,5,5,5,5
1171,76453,7,1,1,0,0,0,0,0,0,0,3,0,5,1,0,3,2,0,0,0,0,3,0
1172,96933,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,3,3,1,2
1173,96932,5,16,1,2,3,4,0,6,0,0,1,5,2,0,5,3,3,5,1,1,0,0,1
1174,92836,6,14,0,2,3,4,5,0,0,0,3,0,0,5,0,2,5,5,5,3,5,0,5
1175,96937,7,10,1,2,3,4,0,0,0,0,0,5,3,0,0,0,3,5,0,5,3,2,3
1176,96936,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,3,0,1,0,0,1
1177,96939,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
1178,96938,3,1,1,0,0,0,0,0,0,0,3,3,0,3,0,3,5,0,0,5,3,2,5
1179,92845,5,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,5,3
1180,96940,1,8,0,0,0,0,0,0,0,8,3,0,3,3,1,1,1,1,3,3,1,2,0
1181,96943,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1182,2734,3,11,0,2,3,0,0,6,0,0,1,0,2,3,3,3,1,0,0,2,0,1,2
1183,96942,2,6,1,2,3,0,0,0,0,0,1,5,0,5,0,5,0,5,0,5,0,5,0
1184,6831,6,10,1,2,3,4,0,0,0,0,4,5,0,5,0,0,5,5,0,0,5,0,3
1185,96944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,96947,5,1,1,0,0,0,0,0,0,0,1,5,1,3,1,1,5,3,1,1,3,1,3
1187,96946,3,1,1,0,0,0,0,0,0,0,2,0,0,5,3,3,0,5,0,0,0,2,0
1188,6837,5,36,1,2,3,4,5,6,7,8,4,5,5,5,5,5,5,5,5,5,5,5,5
1189,96951,1,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1190,96950,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
1191,92854,6,29,1,2,3,4,5,6,0,8,6,5,3,3,2,2,5,2,5,1,5,5,5
1192,96952,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,5,2,0,1,1,1,2
1193,96955,5,1,1,0,0,0,0,0,0,0,2,3,0,3,3,3,0,5,3,3,2,3,3
1194,55994,3,20,0,2,3,4,5,6,0,0,3,5,0,5,5,5,5,5,2,2,2,0,0
1195,96954,6,10,1,2,3,4,0,0,0,0,4,5,3,3,3,0,5,5,2,3,5,1,2
1196,96957,1,3,1,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,1,0,0
1197,96956,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
1198,96959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,96958,6,5,0,0,0,0,5,0,0,0,4,5,3,2,0,0,5,5,0,2,5,0,5
1200,96961,1,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0
1201,96960,3,10,1,2,3,4,0,0,0,0,4,0,3,0,2,2,0,0,3,2,2,3,0
1202,96963,2,4,1,0,3,0,0,0,0,0,1,5,3,3,2,0,0,5,1,5,1,2,1
1203,96962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,96965,2,1,1,0,0,0,0,0,0,0,1,2,3,3,2,2,5,5,2,5,3,2,0
1205,96964,3,4,0,0,0,4,0,0,0,0,2,5,0,5,0,0,5,5,2,2,1,2,3
1206,96967,2,6,0,0,0,0,0,6,0,0,4,5,5,5,5,5,0,5,5,5,5,5,5
1207,96966,7,36,1,2,3,4,5,6,7,8,0,5,0,2,0,2,0,0,2,2,2,2,0
1208,96969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
1209,51913,6,25,1,2,3,4,0,0,7,8,3,0,5,0,5,5,5,5,5,5,5,5,5
1210,96968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2762,3,16,1,2,3,4,0,6,0,0,2,5,0,5,3,0,3,5,0,5,0,5,0
1212,96972,6,18,1,2,3,4,0,0,0,8,3,5,3,3,0,3,0,3,0,2,5,5,0
1213,51917,7,3,0,0,3,0,0,0,0,0,2,5,5,3,0,0,0,0,0,0,0,0,0
1214,92879,6,10,1,0,3,0,0,6,0,0,2,2,3,5,5,0,5,3,2,2,0,0,0
1215,96977,6,6,0,0,0,0,0,6,0,0,3,0,1,2,1,0,3,3,3,2,3,0,0
1216,39634,1,8,0,0,0,0,0,0,0,8,3,0,3,0,0,3,0,0,0,5,3,0,0
1217,15059,2,1,1,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1,2,5,0,2
1218,96981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,64213,2,2,0,2,0,0,0,0,0,0,0,5,0,2,0,0,5,5,3,5,5,3,1
1220,96983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,96982,4,7,0,0,0,0,0,0,7,0,3,3,5,5,3,3,3,3,3,3,3,3,3
1222,96986,2,3,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,1,1,1,1
1223,96989,3,1,1,0,0,0,0,0,0,0,2,5,1,5,1,1,5,0,2,3,2,2,5
1224,35548,3,4,1,0,3,0,0,0,0,0,4,0,2,5,0,0,5,5,3,0,0,5,0
1225,68317,6,15,0,0,3,0,5,0,7,0,5,3,3,3,0,3,0,0,5,3,5,3,0
1226,96988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,6879,2,4,0,0,0,4,0,0,0,0,2,0,0,0,0,3,5,2,0,5,0,0,3
1228,35551,2,6,1,2,3,0,0,0,0,0,1,0,0,5,1,1,0,5,2,2,2,3,3
1229,96993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,96992,6,1,1,0,0,0,0,0,0,0,4,3,3,3,0,3,2,0,3,3,3,2,3
1231,96994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,96997,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
1233,92901,1,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,3,0,2,2,3,3
1234,31460,6,7,0,0,3,4,0,0,0,0,2,3,3,3,3,3,3,5,2,2,0,3,0
1235,68325,7,36,1,2,3,4,5,6,7,8,5,5,0,0,5,5,5,0,0,0,3,0,5
1236,96996,2,3,1,2,0,0,0,0,0,0,0,3,3,0,0,0,2,5,1,2,1,1,2
1237,96999,5,2,0,2,0,0,0,0,0,0,5,2,3,0,5,0,5,5,3,0,0,2,5
1238,96998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1239,97001,4,7,0,0,0,0,0,0,7,0,5,0,0,0,3,0,5,0,1,3,0,5,0
1240,2794,5,3,0,0,3,0,0,0,0,0,4,2,2,2,2,2,3,2,2,2,3,2,2
1241,97003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,97002,5,14,1,0,0,0,5,0,0,8,4,0,3,5,2,0,2,5,3,2,3,3,5
1243,97004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1244,97007,2,1,1,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,0,0,0,0,0
1245,97006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,97008,3,5,0,0,0,0,5,0,0,0,6,2,0,0,2,2,0,0,0,0,0,0,0
1247,97011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1248,97010,2,3,0,0,3,0,0,0,0,0,0,2,2,2,0,0,2,2,0,2,0,0,0
1249,39667,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,97013,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1251,97012,4,3,0,0,3,0,0,0,0,0,4,5,3,5,3,5,3,5,3,5,3,5,3
1252,97015,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3
1253,47862,4,1,1,0,0,0,0,0,0,0,4,0,0,2,0,1,2,2,0,2,1,2,1
1254,97014,3,1,1,0,0,0,0,0,0,0,6,0,5,5,0,3,0,5,0,2,0,5,5
1255,2807,5,8,0,0,3,0,5,0,0,0,5,2,3,3,2,3,3,3,3,3,3,3,3
1256,97017,3,4,0,0,0,4,0,0,0,0,3,5,1,5,3,3,5,5,2,5,5,5,1
1257,47864,2,16,1,2,3,4,0,6,0,0,4,0,2,5,5,0,0,5,5,5,0,0,0
1258,97016,6,3,0,0,3,0,0,0,0,0,5,0,3,0,3,3,0,2,0,3,3,3,3
1259,97018,2,7,1,2,0,4,0,0,0,0,0,1,1,2,0,0,3,3,1,1,1,1,2
1260,97021,6,6,0,0,0,0,0,6,0,0,6,0,5,0,0,0,5,0,0,0,1,0,5
1261,2813,6,6,1,2,3,0,0,0,0,0,2,5,5,5,2,2,0,5,0,0,3,3,3
1262,97020,1,1,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3
1263,97023,1,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
1264,97022,3,3,1,2,0,0,0,0,0,0,2,0,5,3,1,0,0,5,2,0,5,0,5
1265,97025,3,3,0,0,3,0,0,0,0,0,2,0,3,3,3,3,3,3,2,3,2,2,3
1266,97024,2,6,1,2,3,0,0,0,0,0,1,0,0,2,1,1,3,5,1,2,2,3,3
1267,97027,6,7,1,2,0,4,0,0,0,0,0,5,1,3,0,0,5,0,0,1,1,1,0
1268,97029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1269,31492,5,12,0,2,0,4,0,6,0,0,2,3,0,3,5,0,2,2,0,5,5,5,3
1270,97028,3,4,0,0,0,4,0,0,0,0,2,5,5,5,5,5,5,5,5,3,5,3,5
1271,97031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,47878,5,8,1,0,3,4,0,0,0,0,2,3,0,3,3,2,0,3,0,3,3,0,0
1273,92935,6,4,1,0,3,0,0,0,0,0,5,5,0,2,1,0,3,5,0,1,1,3,5
1274,97030,2,3,1,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0
1275,97032,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1276,97034,6,10,1,2,3,4,0,0,0,0,0,2,3,0,0,0,3,3,0,0,1,0,2
1277,92938,5,11,0,2,0,4,5,0,0,0,4,0,2,5,1,5,0,0,5,5,5,0,5
1278,97037,4,5,0,0,0,0,5,0,0,0,3,3,0,3,0,2,0,2,0,2,3,3,0
1279,92942,5,3,0,0,3,0,0,0,0,0,1,1,1,3,2,2,3,0,1,0,2,2,3
1280,97041,1,3,0,0,3,0,0,0,0,0,0,2,1,2,1,1,2,2,2,2,2,2,2
1281,92945,2,2,0,2,0,0,0,0,0,0,2,2,2,3,3,0,3,0,2,2,3,3,0
1282,97040,2,4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,2,2,0,0,1,0,1
1283,97043,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0
1284,92946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,97042,2,8,1,0,3,4,0,0,0,0,0,0,2,5,2,2,3,0,2,2,2,1,1
1286,97045,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1287,35606,2,3,1,2,0,0,0,0,0,0,1,5,2,5,2,2,5,0,1,3,3,2,3
1288,97047,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,1,1
1289,31513,6,6,1,2,3,0,0,0,0,0,2,0,0,5,0,0,5,5,0,0,0,2,2
1290,97048,5,3,1,2,0,0,0,0,0,0,2,2,3,0,2,1,3,3,2,3,2,2,3
1291,97050,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1292,97053,2,4,1,0,3,0,0,0,0,0,1,2,1,0,0,1,0,3,1,2,0,1,2
1293,97052,3,13,0,0,0,0,5,0,0,8,4,3,0,1,3,2,3,2,1,2,3,2,3
1294,97055,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1295,97054,2,7,0,0,0,0,0,0,7,0,2,5,3,3,1,3,0,5,3,1,3,3,1
1296,97057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1297,97056,5,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0
1298,97059,7,5,1,0,0,4,0,0,0,0,0,0,1,5,0,0,3,3,0,1,3,1,1
1299,97058,2,3,0,0,3,0,0,0,0,0,1,0,2,2,0,0,2,2,1,0,2,1,3
1300,97064,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
1301,97067,4,3,0,0,3,0,0,0,0,0,2,0,3,5,5,5,0,5,0,3,0,3,3
1302,15146,1,3,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1303,97066,0,1,1,0,0,0,0,0,0,0,0,3,2,5,0,3,0,5,3,0,0,2,0
1304,11053,5,28,1,2,3,4,5,6,7,0,4,0,3,0,0,0,0,0,0,0,0,3,0
1305,97068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1306,97071,3,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,1,1,1,1,0
1307,97070,1,0,0,0,0,0,0,0,0,0,1,5,1,3,1,1,1,3,1,1,1,2,2
1308,92974,6,6,1,2,3,0,0,0,0,0,3,5,3,0,0,1,5,0,1,1,1,2,5
1309,97073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,97072,3,27,1,2,3,0,0,6,7,8,1,3,1,5,5,0,5,1,0,0,1,1,5
1311,68400,3,3,0,0,3,0,0,0,0,0,6,5,0,5,3,3,5,5,5,5,5,0,0
1312,97075,2,1,1,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,2,1,2,2,2
1313,92979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,97077,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1
1315,97079,3,5,0,0,0,0,5,0,0,0,4,0,0,5,3,0,5,0,0,0,5,5,5
1316,68407,3,6,1,2,3,0,0,0,0,0,3,2,2,3,3,3,3,3,3,3,2,3,3
1317,97078,2,5,1,0,0,4,0,0,0,0,2,3,0,0,0,3,0,0,3,0,3,3,3
1318,11063,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1319,97080,7,9,0,0,0,4,5,0,0,0,2,0,2,3,3,1,3,3,0,2,2,0,1
1320,27449,6,10,1,2,3,4,0,0,0,0,3,5,5,5,2,0,5,5,1,5,5,5,5
1321,27450,2,3,0,0,3,0,0,0,0,0,1,0,1,2,1,3,0,3,2,3,1,2,3
1322,97083,3,20,0,0,3,4,0,6,7,0,4,3,2,5,5,0,5,5,5,5,5,5,0
1323,97082,1,3,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,2,2,1,1,1,1
1324,92989,2,12,1,2,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3
1325,97087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1
1326,68415,2,4,1,0,3,0,0,0,0,0,4,5,0,5,5,5,5,5,0,0,0,0,5
1327,39742,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,2
1328,97086,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,97089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1330,35649,5,3,0,0,3,0,0,0,0,0,2,0,3,2,1,1,2,2,1,3,2,1,1
1331,97088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
1332,6978,3,10,1,2,3,4,0,0,0,0,2,5,2,3,0,0,5,5,3,2,5,1,5
1333,31554,2,10,1,2,3,4,0,0,0,0,0,3,3,0,0,0,0,0,1,0,3,2,1
1334,97091,2,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,97090,5,8,1,0,3,4,0,0,0,0,4,3,2,3,0,0,3,0,0,2,3,2,1
1336,97093,2,3,0,0,3,0,0,0,0,0,2,3,3,3,2,2,3,3,3,3,3,3,3
1337,11076,2,2,0,2,0,0,0,0,0,0,3,2,3,2,2,2,3,2,3,0,0,2,2
1338,31559,6,5,1,0,0,4,0,0,0,0,3,5,5,5,3,0,5,5,0,5,3,5,5
1339,97094,2,1,1,0,0,0,0,0,0,0,0,0,2,3,0,2,3,0,3,0,0,3,5
1340,2890,1,8,1,0,3,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1341,97099,2,8,0,0,0,0,0,0,0,8,3,3,0,2,3,3,3,2,3,3,2,3,3
1342,97098,6,13,1,0,3,4,5,0,0,0,3,5,2,3,3,0,5,5,2,1,3,1,1
1343,97100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,6989,1,5,0,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5
1345,97103,2,9,0,0,0,4,5,0,0,0,1,5,3,3,2,2,2,5,3,2,3,3,2
1346,97102,2,4,0,0,0,4,0,0,0,0,1,5,2,0,2,2,2,3,2,2,2,2,2
1347,97105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,97104,6,10,1,2,3,4,0,0,0,0,1,5,1,5,3,0,5,5,0,0,5,5,0
